Reception date,Reception time,aggregation id ,aggregation name,BAT1.batteryCurrent[0].value,BAT1.batteryCurrent[1].value,BAT1.batteryCurrent[2].value,BAT1.batteryVoltage[0].value,BAT1.batteryVoltage[1].value,BAT1.batteryVoltage[2].value,EPS.switchCurrents[0].value,EPS.switchCurrents[1].value,EPS.switchCurrents[2].value,EPS.switchCurrents[3].value,EPS.switchCurrents[4].value,EPS.switchCurrents[5].value,EPS.switchCurrents[6].value,EPS.switchCurrents[7].value,EPS.switchCurrents[8].value,EPS.switchCurrents[9].value,EPS.switchVoltages[0].value,EPS.switchVoltages[1].value,EPS.switchVoltages[2].value,EPS.switchVoltages[3].value,EPS.switchVoltages[4].value,EPS.switchVoltages[5].value,EPS.switchVoltages[6].value,EPS.switchVoltages[7].value,EPS.switchVoltages[8].value,EPS.switchVoltages[9].value,EPS.busCurrents[0].value,EPS.busCurrents[1].value,EPS.busCurrents[2].value,EPS.busCurrents[3].value,EPS.busVoltages[0].value,EPS.busVoltages[1].value,EPS.busVoltages[2].value,EPS.busVoltages[3].value,EPS.BcrOutputCurrent.value,EPS.BcrOutputVoltage.value
2025-03-12,12:14:12.317,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.263123,1.09152,6.04352,0.25895999999999997,1.16864,0.32536,0.75032,0.31207999999999997,0.482064,0.142096,0.142096,0.0,0.084992,0.86336,1.72672,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,0.4347,6.4910939999999995,4.147182,4.263855,6.44822,11275.660133,2.365200291
2025-03-12,12:15:12.319,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.2933,4.00224,6.90688,0.256304,0.74368,0.32536,0.75032,0.31207999999999997,0.567056,0.142096,0.142096,0.0,0.084992,0.86336,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,1.4966099999999998,1.903336,0.8363339999999999,5.765295,9.90166,7521.994341,0.062952099
2025-03-12,12:16:12.321,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.327788,1.09152,6.04352,0.343952,1.253632,0.32536,0.75032,0.397072,0.73704,0.22708799999999998,0.22708799999999998,0.084992,0.169984,1.72672,0.86336,1.151104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,0.9646199999999999,6.500072,0.8363339999999999,5.765295,6.44822,7521.994341,2.365200291
2025-03-12,12:17:12.323,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.3579649999999999,4.00224,6.04352,0.25895999999999997,1.253632,0.32536,0.75032,0.397072,0.73704,0.22708799999999998,0.22708799999999998,0.0,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,0.4347,8.79844,0.8363339999999999,5.765295,6.44822,7521.994341,0.062952099
2025-03-12,12:18:12.324,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.392453,1.09152,6.04352,0.25895999999999997,1.253632,0.580336,1.003968,1.2469919999999999,0.822032,0.31207999999999997,0.31207999999999997,0.084992,0.169984,0.86336,1.72672,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,2.0265299999999997,1.903336,1.9399499999999998,4.263855,6.44822,7521.994341,0.062952099
2025-03-12,12:19:12.326,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.4226299999999998,4.00224,6.04352,0.25895999999999997,1.253632,0.32536,0.75032,0.482064,0.9070239999999999,0.31207999999999997,0.31207999999999997,0.169984,0.169984,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,0.9666899999999999,4.201704,1.9399499999999998,5.765295,9.90166,11275.660133,0.062952099
2025-03-12,12:20:12.329,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.457118,1.09152,6.04352,0.25895999999999997,1.338624,0.32536,0.75032,0.567056,0.822032,0.31207999999999997,0.31207999999999997,0.084992,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,1.4945399999999998,8.79844,1.9399499999999998,4.263855,6.44822,11275.660133,2.365200291
2025-03-12,12:21:12.332,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.4872949999999998,4.00224,6.90688,0.343952,1.253632,0.32536,0.75032,0.482064,0.9070239999999999,0.397072,0.31207999999999997,0.084992,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094533,0.4347,4.201704,3.0435659999999998,5.765295,6.44822,11275.660133,0.062952099
2025-03-12,12:22:12.333,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.5217829999999999,1.09152,6.04352,0.25895999999999997,1.253632,0.240368,0.75032,0.567056,0.992016,0.482064,0.397072,0.169984,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,0.43676999999999994,4.201704,3.0435659999999998,5.765295,9.90166,7521.994341,0.062952099
2025-03-12,12:23:12.334,CCT_AGGREGATOR,CCT_AGGREGATOR,0.020948,2.727424,0.0,1.55196,4.00224,6.04352,0.256304,0.74368,0.32536,0.75032,0.567056,0.73704,0.31207999999999997,0.22708799999999998,0.084992,0.084992,0.86336,0.86336,0.575552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0997700000000001,0.9666899999999999,1.903336,4.147182,5.765295,6.44822,11275.660133,2.365200291
